@relation words-weka.filters.unsupervised.attribute.Remove-R5-49

@attribute word1Length numeric
@attribute word2Length numeric
@attribute word2-word1Length numeric
@attribute word2-word1LengthAbs numeric
@attribute damerau numeric
@attribute levenshtein numeric
@attribute dice numeric
@attribute hamming numeric
@attribute classe {true,false}

@data
70,78,8,8,75,75,1,37,true
107,62,-45,45,79,79,0.927273,70,false
166,163,-3,3,158,158,1,115,true
20,20,0,0,12,13,1,2,false
166,102,-64,64,79,79,0.333333,115,false
159,51,-108,108,136,136,0.980583,128,false
193,80,-113,113,129,129,0.494424,151,false
107,104,-3,3,101,101,1,63,true
175,73,-102,102,115,115,0.497942,134,false
82,11,-71,71,76,76,1,72,true
101,84,-17,17,26,26,0.149171,59,false
67,68,1,1,65,65,1,35,true
186,56,-130,130,162,162,0.957983,147,false
13,11,-2,2,13,13,1,11,true
36,20,-16,16,25,25,0.769231,17,false
104,28,-76,76,88,88,0.9375,83,false
117,38,-79,79,91,91,0.615894,94,false
168,59,-109,109,151,151,1,129,true
81,82,1,1,6,6,0.044025,41,false
92,52,-40,40,69,69,0.985714,61,false
106,68,-38,38,94,94,1,75,true
195,165,-30,30,30,30,0.08427,143,false
160,56,-104,104,139,139,0.943396,123,false
23,18,-5,5,22,22,1,17,true
90,43,-47,47,47,47,0.364341,56,false
119,95,-24,24,41,41,0.228571,76,false
56,41,-15,15,37,37,0.870968,27,false
156,73,-83,83,102,102,0.528889,118,false
181,105,-76,76,76,76,0.269504,128,false
184,109,-75,75,161,161,1,137,true
128,125,-3,3,3,3,0.012048,77,false
135,57,-78,78,123,123,1,103,true
21,21,0,0,9,9,0.473684,7,false
184,192,8,8,180,181,1,134,true
164,13,-151,151,154,154,1,152,true
148,96,-52,52,131,131,1,103,true
194,96,-98,98,108,108,0.391608,146,false
68,68,0,0,66,66,1,37,true
24,17,-7,7,14,16,0.891892,10,false
19,20,1,1,1,1,0.028571,2,false
137,58,-79,79,83,83,0.455497,102,false
25,27,2,2,26,26,1,19,true
159,33,-126,126,136,136,0.776596,137,false
33,20,-13,13,32,32,1,23,true
66,21,-45,45,58,58,1,56,true
106,103,-3,3,102,102,1,66,true
152,141,-11,11,21,21,0.086505,101,false
149,61,-88,88,135,135,1,116,true
14,9,-5,5,9,9,0.789474,5,false
121,115,-6,6,69,69,0.784483,73,false
166,95,-71,71,71,71,0.276265,122,false
49,53,4,4,4,4,0.040816,22,false
99,89,-10,10,10,10,0.054348,55,false
183,46,-137,137,167,167,1,146,true
185,94,-91,91,107,107,0.418182,137,false
42,46,4,4,41,41,1,26,true
170,102,-68,68,140,140,0.947761,125,false
198,80,-118,118,175,175,1,159,true
14,14,0,0,13,13,1,9,true
53,55,2,2,2,2,0.019231,17,false
65,38,-27,27,48,49,0.939394,37,false
57,58,1,1,35,35,0.945946,22,false
48,41,-7,7,43,43,1,30,true
163,92,-71,71,143,143,1,122,true
67,67,0,0,36,36,0.723077,27,false
29,31,2,2,31,31,1,22,true
143,28,-115,115,115,115,0.688623,118,false
101,44,-57,57,85,85,0.943262,73,false
8,8,0,0,8,8,1,8,true
2,2,0,0,0,0,?,0,false
83,64,-19,19,56,56,0.902098,43,false
199,160,-39,39,57,57,0.166197,144,false
64,54,-10,10,60,61,1,46,true
115,61,-54,54,104,104,1,86,true
25,12,-13,13,13,13,0.393939,13,false
155,145,-10,10,144,144,1,105,true
54,56,2,2,54,54,1,28,true
83,85,2,2,81,81,1,49,true
36,22,-14,14,33,33,1,26,true
120,81,-39,39,108,108,1,81,true
96,96,0,0,90,90,1,58,true
60,51,-9,9,56,56,1,35,true
65,54,-11,11,58,58,1,38,true
7,7,0,0,2,2,0.6,1,false
101,77,-24,24,88,88,1,68,true
185,134,-51,51,167,167,1,135,true
159,70,-89,89,91,91,0.431111,116,false
55,58,3,3,37,37,0.798165,18,false
121,48,-73,73,104,104,0.963415,91,false
196,108,-88,88,157,158,0.886667,145,false
92,75,-17,17,58,58,0.865031,52,false
38,35,-3,3,36,36,1,25,true
152,108,-44,44,106,106,0.898438,102,false
131,131,0,0,83,83,0.852713,81,false
113,75,-38,38,46,46,0.293478,71,false
149,63,-86,86,91,91,0.5,112,false
68,33,-35,35,52,52,0.979381,43,false
98,96,-2,2,94,94,1,55,true
62,21,-41,41,57,57,1,50,true
158,93,-65,65,142,142,0.991903,114,true
163,114,-49,49,57,57,0.230769,115,false
156,72,-84,84,131,131,0.982143,117,false
124,61,-63,63,100,101,0.867403,89,false
16,16,0,0,8,8,0.857143,3,false
79,62,-17,17,29,29,0.226277,41,false
187,78,-109,109,163,163,1,144,true
124,97,-27,27,35,35,0.170507,78,false
129,62,-67,67,114,114,1,89,true
122,45,-77,77,77,77,0.472393,92,false
183,149,-34,34,136,136,0.914634,133,false
152,57,-95,95,136,136,1,119,true
163,80,-83,83,147,147,1,124,true
25,24,-1,1,1,1,0.022222,7,false
76,80,4,4,76,76,1,48,true
41,41,0,0,25,25,0.717949,17,false
72,34,-38,38,64,64,1,50,true
167,72,-95,95,141,141,0.957447,125,false
145,136,-9,9,133,133,1,102,true
141,67,-74,74,127,127,1,105,true
68,55,-13,13,59,59,1,36,true
120,67,-53,53,89,90,0.923497,84,false
154,49,-105,105,105,105,0.527638,121,false
120,82,-38,38,106,106,0.989899,80,true
7,7,0,0,2,2,0.8,2,false
111,19,-92,92,98,98,0.984127,95,false
95,39,-56,56,85,85,1,72,true
173,58,-115,115,157,157,1,137,true
175,96,-79,79,131,132,0.895131,129,false
155,91,-64,64,137,137,1,111,true
44,44,0,0,43,43,1,23,true
173,172,-1,1,28,28,0.102639,120,false
57,50,-7,7,7,7,0.067961,27,false
67,45,-22,22,29,29,0.296296,36,false
31,14,-17,17,21,21,0.512195,19,false
110,94,-16,16,99,99,1,72,true
67,69,2,2,6,6,0.075758,30,false
52,55,3,3,55,55,1,35,true
7,7,0,0,0,0,0,0,false
129,41,-88,88,88,88,0.53012,100,false
151,147,-4,4,142,142,1,104,true
21,21,0,0,0,0,0,3,false
153,46,-107,107,138,138,1,125,true
49,50,1,1,49,49,1,27,true
35,24,-11,11,32,32,1,28,true
154,148,-6,6,110,110,0.892617,102,false
40,40,0,0,40,40,1,28,true
181,144,-37,37,48,48,0.165109,129,false
125,70,-55,55,111,111,1,89,true
176,144,-32,32,32,32,0.101266,123,false
145,101,-44,44,44,44,0.181818,98,false
155,66,-89,89,130,130,0.9447,113,false
116,50,-66,66,95,95,0.925926,85,false
64,49,-15,15,18,18,0.192661,26,false
28,18,-10,10,10,10,0.238095,12,false
105,50,-55,55,63,63,0.443709,76,false
156,44,-112,112,119,119,0.622449,125,false
103,75,-28,28,73,73,0.873563,62,false
63,64,1,1,61,61,1,36,true
90,90,0,0,89,89,0.988636,55,true
129,130,1,1,126,126,1,86,true
85,90,5,5,62,62,0.883041,41,false
69,38,-31,31,53,53,0.883495,40,false
33,30,-3,3,20,20,0.864407,11,false
113,114,1,1,8,8,0.049327,63,false
183,63,-120,120,164,164,1,148,true
188,180,-8,8,17,17,0.060773,136,false
189,89,-100,100,123,123,0.470588,145,false
23,23,0,0,11,13,0.952381,8,false
48,32,-16,16,29,29,0.763158,22,false
185,148,-37,37,167,167,1,138,true
52,53,1,1,49,49,1,35,true
195,95,-100,100,163,163,0.923077,149,false
31,31,0,0,31,31,1,19,true
81,81,0,0,79,79,1,52,true
152,151,-1,1,101,101,0.839465,98,false
106,77,-29,29,94,94,1,72,true
105,35,-70,70,83,83,0.897059,78,false
103,43,-60,60,60,60,0.422535,75,false
57,41,-16,16,53,53,1,41,true
153,59,-94,94,135,135,1,121,true
28,31,3,3,30,30,1,19,true
70,54,-16,16,40,40,0.783333,34,false
62,61,-1,1,1,1,0.008696,22,false
190,125,-65,65,171,171,1,142,true
19,18,-1,1,1,1,0.030303,4,false
132,83,-49,49,56,56,0.298578,90,false
93,43,-50,50,76,76,0.924242,61,false
114,101,-13,13,17,17,0.090047,70,false
148,70,-78,78,85,85,0.443396,112,false
130,81,-49,49,116,116,1,93,true
132,131,-1,1,125,125,1,84,true
187,81,-106,106,166,166,1,145,true
102,63,-39,39,92,92,1,69,true
196,187,-9,9,185,185,1,145,true
117,86,-31,31,79,79,0.849246,75,false
81,70,-11,11,48,48,0.836735,42,false
190,100,-90,90,156,156,0.972028,142,false
180,130,-50,50,156,156,1,131,true
51,56,5,5,52,52,1,31,true
91,43,-48,48,70,70,0.8,57,false
37,23,-14,14,23,24,0.857143,17,false
43,43,0,0,42,42,1,29,true
8,8,0,0,0,0,0,0,false
4,4,0,0,4,4,1,4,true
72,55,-17,17,65,65,1,47,true
90,90,0,0,44,44,0.568182,46,false
80,70,-10,10,76,76,1,50,true
168,108,-60,60,70,70,0.257353,122,false
39,29,-10,10,24,24,0.84375,15,false
124,32,-92,92,113,113,1,101,true
34,34,0,0,15,15,0.65625,13,false
33,34,1,1,1,1,0.015873,10,false
135,72,-63,63,121,121,1,99,true
76,69,-7,7,46,47,0.858156,35,false
196,43,-153,153,153,153,0.651064,168,false
34,34,0,0,34,34,1,25,true
196,45,-151,151,162,162,0.738397,163,false
116,72,-44,44,90,90,1,76,false
158,54,-104,104,138,138,1,122,true
175,49,-126,126,133,133,0.654545,146,false
145,32,-113,113,113,113,0.653179,118,false
199,39,-160,160,182,182,1,171,true
15,14,-1,1,15,15,1,13,true
23,23,0,0,6,6,0.428571,9,false
200,136,-64,64,64,64,0.192771,147,false
100,22,-78,78,91,91,1,86,true
90,92,2,2,50,51,0.820225,43,false
3,3,0,0,3,3,1,3,true
170,24,-146,146,146,146,0.767196,148,false
114,27,-87,87,108,108,1,96,true
176,66,-110,110,156,156,1,138,true
57,55,-2,2,54,54,1,33,true
17,17,0,0,17,17,1,13,true
1,1,0,0,0,0,?,0,false
27,19,-8,8,26,26,1,21,true
63,60,-3,3,61,61,1,42,true
167,81,-86,86,148,149,1,125,true
56,59,3,3,3,3,0.027027,21,false
61,52,-9,9,42,42,0.944954,24,false
13,13,0,0,0,0,0,3,false
5,5,0,0,2,2,0.666667,0,false
33,29,-4,4,31,31,1,23,true
128,136,8,8,83,84,0.869231,79,false
117,31,-86,86,109,109,1,98,true
43,37,-6,6,39,39,1,29,true
50,50,0,0,32,32,0.75,20,false
111,61,-50,50,54,54,0.345238,73,false
5,5,0,0,5,5,1,5,true
29,29,0,0,21,21,0.777778,8,false
101,97,-4,4,4,4,0.020619,55,false
84,56,-28,28,75,75,1,53,true
198,82,-116,116,178,178,1,156,true
88,86,-2,2,55,55,0.8,48,false
5,5,0,0,3,3,1,2,false
24,26,2,2,2,2,0.043478,5,false
77,29,-48,48,72,72,1,64,true
143,89,-54,54,110,110,0.929825,98,false
132,111,-21,21,92,92,0.832636,86,false
5,5,0,0,5,5,1,5,true
190,122,-68,68,163,163,1,146,true
97,78,-19,19,56,56,0.754386,54,false
53,52,-1,1,50,50,1,30,true
175,56,-119,119,159,159,1,147,true
160,143,-17,17,30,30,0.117057,109,false
49,51,2,2,49,49,1,31,true
19,19,0,0,13,13,0.882353,3,false
42,42,0,0,19,19,0.775,9,false
36,14,-22,22,30,30,0.956522,25,false
181,67,-114,114,156,156,0.97541,143,false
123,7,-116,116,119,119,1,117,true
18,18,0,0,4,4,0.3125,4,false
108,17,-91,91,100,100,1,95,true
18,17,-1,1,1,1,0.032258,2,false
82,50,-32,32,36,36,0.322835,48,false
84,46,-38,38,76,76,1,61,true
24,20,-4,4,22,22,1,17,true
27,25,-2,2,2,2,0.041667,6,false
35,35,0,0,35,35,1,24,true
52,55,3,3,52,52,1,32,true
50,52,2,2,51,51,1,29,true
94,86,-8,8,8,8,0.045455,51,false
40,42,2,2,22,22,0.923077,9,false
181,110,-71,71,159,159,1,133,true
26,25,-1,1,25,25,1,18,true
36,31,-5,5,5,5,0.079365,13,false
45,31,-14,14,32,32,0.944444,23,false
48,49,1,1,2,2,0.032258,17,false
96,54,-42,42,86,86,1,68,true
107,110,3,3,104,104,1,67,true
102,91,-11,11,26,26,0.153439,53,false
153,73,-80,80,137,137,1,109,true
110,66,-44,44,85,85,0.906977,74,false
111,111,0,0,0,0,0,59,false
48,22,-26,26,30,30,0.484848,31,false
167,77,-90,90,102,102,0.45,126,false
75,63,-12,12,67,67,1,44,true
198,91,-107,107,147,147,0.915789,155,false
71,61,-10,10,67,67,1,47,true
28,17,-11,11,11,11,0.268293,14,false
194,50,-144,144,173,173,1,162,true
161,19,-142,142,149,149,0.863636,143,false
113,100,-13,13,104,105,1,76,true
11,11,0,0,4,4,0.444444,2,false
177,56,-121,121,161,161,1,143,true
170,136,-34,34,120,120,0.860927,117,false
123,91,-32,32,112,112,1,81,true
26,27,1,1,15,15,0.755102,5,false
108,23,-85,85,85,85,0.669291,88,false
5,5,0,0,5,5,1,5,true
72,72,0,0,70,70,1,41,true
15,16,1,1,16,16,1,11,true
54,16,-38,38,50,50,1,45,true
142,71,-71,71,127,127,1,104,true
46,35,-11,11,42,42,1,33,true
157,81,-76,76,140,140,1,122,true
124,20,-104,104,111,111,0.942857,108,false
136,74,-62,62,119,119,1,99,true
51,30,-21,21,25,25,0.350649,30,false
187,52,-135,135,166,166,1,155,true
167,66,-101,101,120,120,0.563319,125,false
23,26,3,3,3,3,0.066667,4,false
33,33,0,0,30,30,1,20,true
64,64,0,0,62,62,1,39,true
178,97,-81,81,143,143,0.9631,130,false
41,20,-21,21,36,36,1,29,true
119,86,-33,33,33,33,0.164179,75,false
175,78,-97,97,97,97,0.389558,135,false
143,41,-102,102,131,131,1,116,true
53,58,5,5,55,55,1,30,true
196,146,-50,50,175,175,1,145,true
45,29,-16,16,27,27,0.942857,21,false
164,17,-147,147,147,147,0.830508,149,false
148,72,-76,76,129,129,1,112,true
171,88,-83,83,153,153,1,134,true
121,103,-18,18,74,77,0.872727,74,false
151,58,-93,93,135,135,1,119,true
180,70,-110,110,162,162,1,140,true
157,86,-71,71,71,71,0.297071,112,false
124,70,-54,54,97,97,0.915789,86,false
188,80,-108,108,166,166,1,144,true
44,44,0,0,43,43,1,28,true
196,89,-107,107,175,175,1,155,true
196,103,-93,93,100,100,0.369492,152,false
57,39,-18,18,41,41,0.847826,26,false
113,73,-40,40,43,43,0.274725,74,false
131,51,-80,80,80,80,0.449438,96,false
169,51,-118,118,152,152,1,139,true
185,151,-34,34,34,34,0.10241,134,false
22,22,0,0,12,12,0.75,8,false
131,81,-50,50,119,119,1,90,true
15,15,0,0,14,14,1,12,true
140,139,-1,1,15,15,0.076364,89,false
102,110,8,8,105,105,1,62,true
121,103,-18,18,21,21,0.109091,75,false
58,36,-22,22,26,26,0.288889,32,false
76,80,4,4,52,52,0.907895,37,false
59,43,-16,16,17,17,0.183673,29,false
159,59,-100,100,100,100,0.46729,123,false
74,60,-14,14,70,70,1,45,true
28,29,1,1,27,27,1,18,true
176,166,-10,10,10,10,0.029586,121,false
5,5,0,0,2,2,0.666667,1,false
57,40,-17,17,39,39,0.849462,26,false
37,37,0,0,36,36,1,25,true
88,58,-30,30,79,79,1,60,true
63,48,-15,15,59,59,1,46,true
97,95,-2,2,69,69,0.946809,51,false
24,24,0,0,16,16,0.818182,5,false
166,87,-79,79,145,145,1,133,true
127,105,-22,22,93,93,0.921053,80,false
199,145,-54,54,177,178,1,148,true
190,94,-96,96,155,155,0.914286,141,false
67,37,-30,30,62,62,1,52,true
153,70,-83,83,133,133,1,114,true
99,75,-24,24,91,91,1,66,true
147,47,-100,100,131,131,1,120,true
64,60,-4,4,8,8,0.1,29,false
5,5,0,0,0,0,0,0,false
187,63,-124,124,130,130,0.560976,148,false
34,35,1,1,33,33,1,23,true
137,75,-62,62,101,101,0.865385,95,false
181,78,-103,103,159,159,1,140,true
144,42,-102,102,131,131,1,114,true
198,82,-116,116,116,116,0.418182,151,false
165,94,-71,71,148,148,1,123,true
114,28,-86,86,95,96,0.884058,93,false
89,66,-23,23,54,54,0.84106,50,false
159,70,-89,89,134,134,0.964444,120,false
187,160,-27,27,172,172,1,134,true
177,106,-71,71,135,135,0.878136,129,false
168,71,-97,97,142,142,0.991489,131,false
115,54,-61,61,103,103,1,87,true
24,24,0,0,12,12,0.772727,9,false
166,107,-59,59,113,114,0.843866,118,false
53,48,-5,5,26,26,0.71134,25,false
39,39,0,0,36,36,1,24,true
135,114,-21,21,123,123,1,92,true
157,94,-63,63,63,63,0.255061,108,false
71,23,-48,48,65,65,1,58,true
41,32,-9,9,26,26,0.913043,18,false
111,85,-26,26,100,100,1,76,true
31,28,-3,3,24,24,0.963636,8,false
165,160,-5,5,156,156,0.993769,114,true
105,74,-31,31,90,90,1,71,true
127,37,-90,90,106,106,0.95,102,false
121,73,-48,48,83,83,0.884211,83,false
168,94,-74,74,131,131,0.891473,120,false
81,39,-42,42,60,60,0.896552,55,false
116,30,-86,86,106,106,1,92,true
112,81,-31,31,31,31,0.164021,70,false
196,167,-29,29,38,38,0.125348,141,false
82,87,5,5,82,82,1,45,true
107,100,-7,7,100,100,1,64,true
148,131,-17,17,108,108,0.919708,96,false
32,32,0,0,17,17,0.866667,5,false
29,29,0,0,28,28,1,21,true
71,60,-11,11,18,18,0.165354,38,false
162,56,-106,106,106,106,0.495327,124,false
131,125,-6,6,9,9,0.047619,85,false
13,14,1,1,12,12,1,10,true
107,51,-56,56,95,95,1,74,true
112,97,-15,15,100,100,1,76,true
15,15,0,0,9,9,0.923077,0,false
90,97,7,7,60,60,0.825137,43,false
139,107,-32,32,39,39,0.165289,92,false
122,92,-30,30,30,30,0.142857,77,false
2,2,0,0,0,0,?,0,false
108,75,-33,33,97,97,1,72,true
81,7,-74,74,78,78,1,75,false
4,4,0,0,4,4,1,4,true
200,39,-161,161,161,161,0.685106,171,false
31,28,-3,3,30,30,1,19,true
94,65,-29,29,72,72,0.909677,57,false
76,72,-4,4,34,35,0.666667,36,false
127,107,-20,20,119,119,1,87,true
183,34,-149,149,166,166,1,160,true
171,64,-107,107,155,155,1,143,true
8,5,-3,3,3,3,0.333333,3,false
192,74,-118,118,170,170,1,151,true
160,139,-21,21,145,145,1,108,true
51,39,-12,12,32,32,0.906977,24,false
110,69,-41,41,42,42,0.257143,76,false
84,67,-17,17,17,17,0.115646,47,false
138,96,-42,42,98,98,0.904348,94,false
187,70,-117,117,126,126,0.525692,150,false
112,29,-83,83,83,83,0.605839,91,false
46,40,-6,6,45,45,1,33,true
144,113,-31,31,107,107,0.944664,94,false
1,1,0,0,1,1,?,1,true
2,2,0,0,2,2,?,2,true
30,30,0,0,30,30,1,19,true
158,77,-81,81,91,91,0.411255,121,false
152,137,-15,15,140,140,0.992982,100,true
125,70,-55,55,112,112,1,89,true
169,104,-65,65,151,151,1,127,true
92,61,-31,31,84,84,1,66,true
187,80,-107,107,156,157,0.939163,143,false
154,39,-115,115,136,137,0.904762,128,false
65,29,-36,36,58,58,1,49,true
127,24,-103,103,113,113,0.823129,109,false
26,28,2,2,15,15,0.68,4,false
22,22,0,0,22,22,1,16,true
187,92,-95,95,164,164,1,142,true
199,128,-71,71,182,182,1,148,true
50,50,0,0,6,6,0.0625,17,false
84,58,-26,26,54,54,0.84058,46,false
94,99,5,5,92,92,1,58,true
200,106,-94,94,177,177,1,159,true
160,99,-61,61,61,61,0.239216,115,false
166,132,-34,34,148,148,1,117,true
79,61,-18,18,21,21,0.161765,42,false
127,126,-1,1,120,120,1,86,true
10,4,-6,6,6,6,0.6,6,false
67,70,3,3,64,64,1,41,true
147,107,-40,40,40,40,0.16,98,false
1,1,0,0,1,1,?,1,true
163,92,-71,71,145,145,1,119,true
149,126,-23,23,23,23,0.084871,99,false
40,39,-1,1,25,25,0.76,11,false
111,96,-15,15,102,102,1,69,true
40,26,-14,14,35,35,1,29,true
70,47,-23,23,65,65,1,52,true
39,39,0,0,0,0,0,12,false
58,42,-16,16,52,52,1,35,true
52,57,5,5,36,37,0.866667,17,false
73,57,-16,16,69,69,1,46,true
26,21,-5,5,24,24,1,18,true
14,14,0,0,8,8,0.636364,4,false
146,50,-96,96,102,102,0.5625,114,false
9,9,0,0,9,9,1,8,true
77,71,-6,6,12,12,0.125,39,false
163,37,-126,126,136,136,0.71134,134,false
124,77,-47,47,58,58,0.309645,84,false
26,13,-13,13,25,25,1,25,true
111,110,-1,1,107,107,1,70,true
14,15,1,1,14,14,1,12,true
139,59,-80,80,113,113,0.835052,105,false
149,14,-135,135,142,142,1,137,true
26,23,-3,3,23,23,1,14,true
121,106,-15,15,26,26,0.130045,75,false
154,79,-75,75,75,75,0.327511,110,false
18,17,-1,1,12,13,1,2,false
14,15,1,1,14,14,1,12,true
114,92,-22,22,105,105,1,78,true
118,66,-52,52,107,107,1,80,true
161,72,-89,89,130,131,0.886463,119,false
93,72,-21,21,67,67,0.888199,52,false
43,40,-3,3,42,42,1,28,true
192,123,-69,69,174,175,0.993569,140,true
3,3,0,0,3,3,1,2,true
31,31,0,0,16,17,0.827586,6,false
155,88,-67,67,140,140,1,114,true
179,36,-143,143,166,166,1,152,true
109,58,-51,51,94,94,0.98773,76,true
71,48,-23,23,29,29,0.304348,37,false
63,62,-1,1,61,61,1,38,true
59,51,-8,8,54,54,1,37,true
68,63,-5,5,65,65,1,41,true
78,78,0,0,75,75,1,45,true
128,93,-35,35,35,35,0.16129,82,false
200,86,-114,114,182,182,1,152,true
195,186,-9,9,181,181,1,140,true
96,85,-11,11,87,87,1,63,true
160,133,-27,27,143,143,1,110,true
196,53,-143,143,178,178,1,164,true
36,33,-3,3,6,6,0.107692,12,false
172,31,-141,141,149,149,0.788945,152,false
66,60,-6,6,62,62,1,43,true
153,147,-6,6,144,144,1,105,true
159,37,-122,122,141,142,0.989583,132,false
28,5,-23,23,26,26,1,25,true
11,11,0,0,3,3,0.333333,2,false
82,79,-3,3,79,79,0.987261,49,true
22,21,-1,1,21,21,1,16,true
113,56,-57,57,67,67,0.406061,79,false
166,51,-115,115,150,150,1,135,true
194,130,-64,64,170,170,1,151,true
150,85,-65,65,133,133,1,110,true
123,73,-50,50,50,50,0.260417,84,false
137,86,-51,51,122,122,1,90,true
119,78,-41,41,105,105,1,80,true
197,91,-106,106,129,129,0.457746,151,false
111,61,-50,50,98,98,1,78,true
100,99,-1,1,96,96,1,58,true
183,68,-115,115,123,123,0.522267,142,false
20,20,0,0,8,8,0.5,6,false
190,82,-108,108,108,108,0.402985,144,false
67,47,-20,20,22,22,0.2,34,false
22,24,2,2,23,23,1,15,true
24,8,-16,16,23,23,1,23,true
155,53,-102,102,131,131,0.921569,121,false
50,35,-15,15,30,30,0.851852,24,false
38,40,2,2,36,36,1,24,true
130,42,-88,88,101,101,0.892857,99,false
51,32,-19,19,48,48,1,38,true
184,110,-74,74,139,139,0.937931,136,false
147,72,-75,75,132,132,1,112,true
52,51,-1,1,50,50,1,27,true
147,152,5,5,97,97,0.857143,96,false
24,24,0,0,17,17,0.818182,7,false
71,64,-7,7,66,66,1,49,true
133,133,0,0,92,93,0.931298,83,false
45,36,-9,9,9,9,0.116883,16,false
200,143,-57,57,57,57,0.169139,150,false
140,90,-50,50,105,105,0.911504,93,false
76,35,-41,41,66,66,1,54,true
166,72,-94,94,94,94,0.401709,128,false
112,18,-94,94,105,105,1,99,true
1,1,0,0,0,0,?,0,false
75,52,-23,23,52,52,0.869919,42,false
194,82,-112,112,169,169,0.992647,151,true
97,22,-75,75,75,75,0.652174,80,false
151,153,2,2,147,147,1,103,true
128,20,-108,108,119,119,1,113,true
133,128,-5,5,124,124,1,87,true
129,81,-48,48,113,113,1,90,true
97,73,-24,24,88,88,1,61,true
159,21,-138,138,149,149,0.875,145,false
49,52,3,3,3,3,0.030928,16,false
144,87,-57,57,70,70,0.356828,100,false
101,96,-5,5,96,96,1,64,true
151,94,-57,57,133,133,1,106,true
57,34,-23,23,42,42,0.816092,28,false
45,37,-8,8,25,25,0.846154,23,false
183,137,-46,46,137,137,0.93038,132,false
177,148,-29,29,159,159,0.993769,124,true
114,95,-19,19,103,104,1,74,true
89,74,-15,15,29,29,0.194969,49,false
66,54,-12,12,37,37,0.827586,34,false
70,51,-19,19,63,63,1,44,true
164,111,-53,53,148,148,1,119,true
200,104,-96,96,178,178,0.986667,154,true
149,104,-45,45,134,134,1,108,true
196,39,-157,157,171,173,0.904762,168,false
182,88,-94,94,164,164,1,138,true
74,69,-5,5,15,15,0.136691,39,false
69,53,-16,16,23,23,0.220339,36,false
113,29,-84,84,84,84,0.608696,89,false
73,69,-4,4,40,40,0.768116,34,false
66,64,-2,2,50,50,0.888889,30,false
46,46,0,0,24,24,0.613636,21,false
93,93,0,0,89,89,0.989011,56,true
66,66,0,0,0,0,0,27,false
124,97,-27,27,39,39,0.18894,83,false
197,35,-162,162,184,184,0.964912,172,false
87,79,-8,8,8,8,0.049383,41,false
100,30,-70,70,92,92,1,81,true
157,128,-29,29,143,143,1,114,true
116,93,-23,23,23,23,0.112195,70,false
8,4,-4,4,8,8,1,8,true
194,165,-29,29,173,173,1,142,true
88,64,-24,24,81,81,1,62,true
58,58,0,0,0,0,0,26,false
168,165,-3,3,13,13,0.051672,114,false
101,92,-9,9,9,9,0.047619,53,false
101,93,-8,8,97,97,1,66,true
133,53,-80,80,117,117,1,103,true
183,59,-124,124,161,161,1,146,true
190,143,-47,47,63,63,0.221884,137,false
197,95,-102,102,171,171,1,154,true
114,107,-7,7,105,105,0.990783,71,true
180,108,-72,72,72,72,0.253521,129,false
198,103,-95,95,176,176,1,147,true
153,43,-110,110,126,126,0.864583,122,false
88,21,-67,67,74,74,0.92381,73,false
68,61,-7,7,12,12,0.12,30,false
30,30,0,0,15,15,0.821429,6,false
42,23,-19,19,37,37,1,30,true
115,88,-27,27,77,77,0.859296,71,false
171,33,-138,138,153,153,0.97,144,false
89,74,-15,15,83,83,1,58,true
183,91,-92,92,92,92,0.340741,141,false
190,35,-155,155,169,169,0.9819,166,false
200,103,-97,97,97,97,0.324415,150,false
57,50,-7,7,51,51,1,33,true
154,63,-91,91,136,136,1,119,true
123,117,-6,6,115,115,1,79,true
135,104,-31,31,123,123,1,94,true
30,24,-6,6,25,25,1,17,true
171,33,-138,138,157,157,1,152,true
97,73,-24,24,88,88,1,69,true
69,69,0,0,65,65,1,35,true
68,52,-16,16,16,16,0.140351,34,false
129,122,-7,7,7,7,0.02834,82,false
116,98,-18,18,107,107,1,75,true
14,14,0,0,14,14,1,9,true
40,42,2,2,2,2,0.025641,14,false
155,79,-76,76,138,138,1,116,true
28,28,0,0,0,0,0,5,false
82,49,-33,33,74,74,1,57,true
168,75,-93,93,149,149,1,122,true
80,50,-30,30,72,72,1,52,true
28,30,2,2,2,2,0.037037,9,false
42,42,0,0,23,23,0.575,18,false
35,34,-1,1,3,3,0.046154,12,false
78,70,-8,8,17,17,0.138889,40,false
2,2,0,0,0,0,?,0,false
70,63,-7,7,66,66,1,49,true
78,78,0,0,75,75,1,45,true
2,3,1,1,3,3,1,2,true
47,29,-18,18,18,18,0.25,24,false
69,75,6,6,7,7,0.057143,31,false
160,61,-99,99,133,133,0.907834,123,false
160,80,-80,80,87,87,0.389831,119,false
162,31,-131,131,138,138,0.756614,138,false
171,105,-66,66,154,154,0.992647,129,true
188,85,-103,103,145,145,0.888476,145,false
172,96,-76,76,76,76,0.287879,128,false
89,26,-63,63,77,78,0.90991,69,false
67,40,-27,27,60,60,1,48,true
45,27,-18,18,39,39,0.970588,34,true
106,50,-56,56,93,93,1,76,true
38,31,-7,7,28,28,0.938462,15,false
172,72,-100,100,108,108,0.458333,131,false
94,70,-24,24,68,69,0.925,55,false
157,43,-114,114,142,142,1,127,true
146,64,-82,82,100,100,0.485437,110,false
119,64,-55,55,105,105,1,89,true
189,165,-24,24,39,39,0.131429,136,false
48,43,-5,5,5,5,0.057471,22,false
156,120,-36,36,140,140,1,107,true
5,6,1,1,6,6,1,4,true
