@relation words-weka.filters.unsupervised.attribute.Remove-R51

@attribute word1Length numeric
@attribute word2Length numeric
@attribute word2-word1Length numeric
@attribute word2-word1LengthAbs numeric
@attribute comProbabilityChar0Dist0 numeric
@attribute comProbabilityChar0Dist0DivWord2Length numeric
@attribute comProbabilityCharMDist0 numeric
@attribute comProbabilityChar0DistM numeric
@attribute comProbabilityCharMDistM numeric
@attribute comWeightedTotalProbabilityDist0 numeric
@attribute comWeightedTotalProbabilityDist1 numeric
@attribute comWeightedTotalProbabilityDistM numeric
@attribute comWeightedTotalProbability numeric
@attribute comNormWeightedTotalProbability numeric
@attribute comWeightedTotalProbability(WTPS)DivWord1Length numeric
@attribute comWeightedTotalProbability(WTPS)DivWord2Length numeric
@attribute comWeightedTotalProbability(WTPS)Div numeric
@attribute comMagicalColumnDiv(COD) numeric
@attribute comMagicalColumnDiv2(COD) numeric
@attribute rlmMclcs numeric
@attribute rlmNormMclcs numeric
@attribute rlmTotalLength(SO_ou_RLMSO) numeric
@attribute rlmNormTotalLength(SO_ou_RLMSO_div) numeric
@attribute rlmTotalLength(SO_ou_RLMSO)DivWord2Length numeric
@attribute rlmTotalLength(WSO_ou_RLMWSO)Weighted numeric
@attribute rlmTotalLengthWeightedInv numeric
@attribute rlmMaxLengthOccurrences(MO) numeric
@attribute rlmMaxLength(MORL) numeric
@attribute rlmMinLengthMaxOccurrences(MLMO) numeric
@attribute rlmMaxOccurrencesMinLength(MOML) numeric
@attribute mi0 numeric
@attribute mi1 numeric
@attribute mi2 numeric
@attribute mi3 numeric
@attribute mi4 numeric
@attribute meanMI numeric
@attribute weightedMeanMI numeric
@attribute wmi0 numeric
@attribute wmi1 numeric
@attribute wmi2 numeric
@attribute wmi3 numeric
@attribute wmi4 numeric
@attribute meanWMI numeric
@attribute weightedMeanWMI numeric
@attribute nlcs numeric
@attribute mclcs00 numeric
@attribute mclcs01 numeric
@attribute mclcsLength/2Length/2 numeric
@attribute nmclcs numeric
@attribute damerau numeric
@attribute levenshtein numeric
@attribute dice numeric
@attribute hamming numeric
@attribute classe {true,false}

@data
3,1,-2,2,1,1,0,0,0,1,0,1,1,0.333333,0.333333,1,1,1,1,1,0.333333,1,0.333333,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333,1,0,0,0.333333,2,2,1,2,false
9,6,-3,3,0,0,0,0,0,-2,-4,-4,-22,8.962963,-2.444444,-3.666667,-23,8,2,2,0.074074,3,0.166667,0.5,4,3,2,1,1,2,1.676235,1.791759,1.791759,1.676235,1.56071,1.436773,4.160687,1.136744,0.89588,0.89588,0.838117,0.780355,0.761047,2.37897,0.074074,2,0,0,0.074074,7,7,1,7,false
13,4,-9,9,0,0,0,0,0,-4,-4,-4,-16,4.923077,-1.230769,-4,-16,0,0,0,0,0,0,0,0,0,0,0,2147483647,-2147483648,0.346574,0.346574,0.693147,1.039721,1.039721,0.485203,1.01084,0.173287,0.173287,0.346574,0.51986,0.51986,0.242602,0.50542,0,0,0,0,0,13,13,1,13,true
11,9,-2,2,0,0,0,0,0,-5,-5,-5,-43,18.676768,-3.909091,-4.777778,-43,5,2,1,0.010101,4,0.161616,0.444444,4,4,4,1,1,4,2.197225,2.197225,2.197225,2.197225,2.197225,1.977502,6.215878,1.098612,1.098612,1.098612,1.098612,1.22068,1.025371,3.16626,0.161616,0,0,0,0.010101,11,11,1,7,true
3,2,-1,1,1,0.5,0,0,0,0,-1,-1,-1,0.166667,-0.333333,-0.5,-1,1,1,1,0.166667,1,0.166667,0.5,1,1,1,1,1,1,0.693147,0.693147,0.693147,0.693147,0.693147,0.462098,1.039721,0.51986,0.346574,0.346574,0.51986,0.51986,0.288811,0.693147,0.166667,1,0,0,0.166667,2,2,1,2,false
5,3,-2,2,0,0,0,0,0,-3,-3,-3,-9,5.4,-1.8,-3,-9,0,0,0,0,0,0,0,0,0,0,0,2147483647,-2147483648,0.636514,0.636514,0.636514,0.636514,0.636514,0.477386,1.166943,0.318257,0.318257,0.318257,0.318257,0.318257,0.238693,0.583471,0,0,0,0,0,5,5,1,5,true
9,4,-5,5,0,0,0,0,0,-4,-4,-4,-16,7.111111,-1.777778,-4,-16,0,0,0,0,0,0,0,0,0,0,0,2147483647,-2147483648,1.039721,1.039721,1.039721,1.039721,1.039721,0.831777,2.166085,0.51986,0.51986,0.51986,0.51986,0.51986,0.415888,1.083042,0,0,0,0,0,9,9,1,9,false
1,1,0,0,0,0,0,0,0,-1,-1,-1,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,2147483647,-2147483648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,?,1,true
12,12,0,0,0,0,0,0,0,-11,-11,-11,-131,119.173611,-10.916667,-10.916667,-131,2,1,1,0.006944,1,0.006944,0.083333,1,1,1,1,1,1,2.253858,2.253858,2.253858,2.253858,2.253858,2.080484,6.994195,1.126929,1.126929,1.126929,1.126929,1.230467,1.048207,3.517805,0.006944,0,0,0,0.006944,12,12,1,11,true
1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2147483647,-2147483648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,?,0,false
14,10,-4,4,0,0,0,0,0,-8,-8,-8,-80,45.714286,-5.714286,-8,-80,0,0,1,0.007143,3,0.064286,0.3,3,3,3,1,1,3,2.163956,2.23327,2.163956,2.163956,2.094641,1.904219,6.269448,1.081978,1.231764,1.081978,1.081978,1.04732,0.969891,3.202348,0.028571,0,0,0,0.007143,13,13,1,12,true
2,2,0,0,0,0,1,0,0,0,-1,-1,-1,0.25,-0.5,-0.5,-1,1,1,1,0.25,1,0.25,0.5,1,1,1,1,1,1,0.693147,0.693147,0.693147,0.693147,0.693147,0.462098,1.039721,0.51986,0.346574,0.51986,0.51986,0.51986,0.288811,0.693147,0.25,1,0,1,0.25,1,1,?,1,false
12,15,3,3,0,0,0,0,0,-6,-5,-6,-84,39.2,-7,-5.6,-86,6,5,2,0.022222,10,0.555556,0.666667,11,10,9,1,1,9,2.369382,2.369382,2.369382,2.369382,2.427144,2.213782,7.401538,1.184691,1.288229,1.184691,1.288229,1.524186,1.154678,3.849174,0.45,0,1,0,0.05,11,11,1,4,false
10,5,-5,5,0,0,0,0,0,-2,-3,-3,-14,3.92,-1.4,-2.8,-14,5,1,1,0.02,2,0.08,0.4,2,2,2,1,1,2,1.609438,1.609438,1.609438,1.609438,1.609438,1.341198,3.674883,0.965663,0.965663,0.804719,0.804719,0.804719,0.724247,2.078857,0.08,1,0,0,0.02,9,9,1,8,true
10,6,-4,4,0,0,0,0,0,-6,-6,-6,-36,21.6,-3.6,-6,-36,0,0,0,0,0,0,0,0,0,0,0,2147483647,-2147483648,1.791759,1.791759,1.791759,1.791759,1.791759,1.535794,4.38981,0.89588,0.89588,0.89588,0.89588,0.89588,0.767897,2.194905,0,0,0,0,0,10,10,1,10,true
5,5,0,0,0,0,0,0,0,-4,-4,-3,-19,14.44,-3.8,-3.8,-19,-4,0,1,0.04,1,0.04,0.2,1,1,1,1,1,1,1.609438,1.609438,1.609438,1.609438,1.609438,1.341198,3.674883,0.804719,0.804719,0.965663,0.804719,0.804719,0.697423,1.89109,0.04,0,0,0,0.04,5,5,1,4,true
7,6,-1,1,0,0,0,0,0,-4,-3,-4,-23,12.595238,-3.285714,-3.833333,-23,2,1,1,0.02381,2,0.095238,0.333333,2,2,2,1,1,2,1.791759,1.791759,1.791759,1.791759,1.791759,1.535794,4.38981,0.89588,0.89588,0.89588,1.045193,0.89588,0.789227,2.232233,0.095238,0,1,0,0.02381,7,7,1,5,true
8,2,-6,6,1,0.5,0,0,0,1,0,0,1,0.0625,0.125,0.5,1,4,1,1,0.0625,2,0.25,1,2,2,2,1,1,2,0.693147,0.693147,0.693147,0.693147,0.693147,0.462098,1.039721,0.51986,0.346574,0.346574,0.346574,0.346574,0.288811,0.693147,0.25,1,0,0,0.0625,6,6,1,6,false
12,3,-9,9,0,0,0,0,0,-2,-2,-2,-6,1,-0.5,-2,-6,0,0,1,0.027778,1,0.027778,0.333333,1,1,1,1,1,1,0.867563,1.098612,1.098612,0.867563,0.867563,0.766197,1.783073,0.433782,0.549306,0.549306,0.433782,0.433782,0.383098,0.891537,0.027778,0,0,0,0.027778,11,11,1,11,false
4,4,0,0,0,0,0.5,0,0,0,-2,-2,-6,2.25,-1.5,-1.5,-7,4,2,2,0.25,3,0.5625,0.75,4,3,2,1,1,2,1.386294,1.386294,1.386294,1.386294,1.386294,1.109036,2.888113,1.039721,0.693147,0.693147,0.693147,1.039721,0.623832,1.79063,0.25,2,0,1,0.25,2,2,1,2,false
12,8,-4,4,0,0,0,0,0,-5,-5,-5,-37,14.260417,-3.083333,-4.625,-39,12,3,3,0.09375,6,0.375,0.75,10,5,3,2,1,3,1.732868,1.732868,1.732868,1.646224,1.646224,1.472938,4.606231,0.866434,0.866434,0.866434,0.823112,0.823112,0.736469,2.303116,0.09375,0,0,0,0.09375,11,11,0.875,9,false
9,4,-5,5,0,0,0,0,0,-4,-4,-4,-16,7.111111,-1.777778,-4,-16,0,0,0,0,0,0,0,0,0,0,0,2147483647,-2147483648,1.386294,1.386294,1.386294,1.386294,1.386294,1.109036,2.888113,0.693147,0.693147,0.693147,0.693147,0.693147,0.554518,1.444057,0,0,0,0,0,9,9,1,9,false
2,2,0,0,0,0,0,1,0,0,1,1,1,0.25,0.5,0.5,1,-1,0,1,0.25,2,1,1,2,2,2,1,1,2,0.693147,0.693147,0.693147,0.693147,0.693147,0.462098,1.039721,0.346574,0.693147,0.346574,0.346574,0.346574,0.346574,0.693147,1,0,1,0,0.25,1,2,?,0,false
6,7,1,1,0,0,0,0,0,-5,-3,-5,-33,25.928571,-5.5,-4.714286,-34,4,2,1,0.02381,2,0.095238,0.285714,2,2,2,1,1,2,1.791759,1.791759,1.791759,1.791759,1.791759,1.535794,4.38981,0.89588,1.194506,0.89588,0.89588,0.89588,0.810558,2.344218,0.095238,0,2,0,0.095238,5,5,1,4,true
5,6,1,1,0,0,0,0,0,-4,-3,-4,-23,17.633333,-4.6,-3.833333,-23,2,1,1,0.033333,2,0.133333,0.333333,2,2,2,1,1,2,1.609438,1.609438,1.609438,1.609438,1.609438,1.341198,3.674883,0.804719,0.965663,0.804719,0.965663,0.804719,0.724247,1.958149,0.133333,0,1,1,0.033333,5,5,1,3,false
8,5,-3,3,0.5,0.1,0,0,0,1,-2,0,-5,0.625,-0.625,-1,-6.5,10,3,2,0.1,4,0.4,0.8,5,4,3,1,1,3,1.19355,1.19355,1.19355,1.05492,1.19355,0.97152,2.690614,0.849348,0.596775,0.596775,0.52746,0.596775,0.527855,1.59788,0.1,2,0,0,0.1,6,6,1,6,false
1,1,0,0,0,0,0,0,0,-1,-1,-1,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,2147483647,-2147483648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,?,1,true
1,1,0,0,0,0,0,0,0,-1,-1,-1,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,2147483647,-2147483648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,?,1,true
4,4,0,0,0,0,0,0,0,0,0,-1,-2,0.25,-0.5,-0.5,-2,3,2,1,0.0625,3,0.5625,0.75,3,3,3,1,1,3,1.386294,1.386294,1.386294,1.386294,1.386294,1.109036,2.888113,0.866434,0.866434,0.866434,0.693147,0.866434,0.65849,1.761749,0.5625,1,1,1,0.0625,3,3,1,1,false
2,3,1,1,0.5,0.166667,0.5,0,0,1,-1,-1,-1,0.166667,-0.5,-0.333333,-2,2,2,1,0.166667,2,0.666667,0.666667,2,2,2,1,1,2,0.693147,0.693147,0.693147,0.693147,0.693147,0.462098,1.039721,0.693147,0.346574,0.346574,0.693147,0.693147,0.346574,0.866434,0.666667,2,0,1,0.666667,1,1,1,0,false
8,7,-1,1,0,0,0,0,0,-5,-5,-5,-35,21.875,-4.375,-5,-35,0,0,2,0.071429,3,0.160714,0.428571,4,3,2,1,1,2,1.94591,1.94591,1.94591,1.94591,1.94591,1.702671,5.045467,0.972955,0.972955,0.972955,1.250942,0.972955,0.886084,2.59223,0.071429,0,0,0,0.071429,8,8,1,6,true
3,3,0,0,0,0,0,0,0,-3,-3,-3,-9,9,-3,-3,-9,0,0,0,0,0,0,0,0,0,0,0,2147483647,-2147483648,1.098612,1.098612,1.098612,1.098612,1.098612,0.823959,2.014122,0.549306,0.549306,0.549306,0.549306,0.549306,0.41198,1.007061,0,0,0,0,0,3,3,1,3,true
9,8,-1,1,0,0,0,0,0,-3,-3,-3,-19,5.013889,-2.111111,-2.375,-20.5,5,3,2,0.055556,6,0.5,0.75,7,6,5,1,1,5,1.559581,1.646224,1.559581,1.559581,1.559581,1.405548,4.294418,0.779791,0.823112,0.866434,0.779791,0.866434,0.755723,2.232873,0.125,0,0,0,0.055556,9,9,1,6,false
11,11,0,0,0,0,0,0,0,-11,-11,-11,-121,121,-11,-11,-121,0,0,0,0,0,0,0,0,0,0,0,2147483647,-2147483648,2.271869,2.271869,2.271869,2.271869,2.271869,2.082546,6.860764,1.135934,1.135934,1.135934,1.135934,1.135934,1.041273,3.430382,0,0,0,0,0,11,11,1,11,true
13,7,-6,6,0,0,0,0,0,-6,-6,-6,-42,19.384615,-3.230769,-6,-42,0,0,1,0.010989,3,0.098901,0.428571,3,3,3,1,1,3,1.632021,1.632021,1.632021,1.632021,1.632021,1.467254,4.280175,0.81601,0.876532,0.81601,0.876532,0.81601,0.748757,2.185478,0.010989,0,0,0,0.010989,12,12,1,12,true
12,5,-7,7,0,0,0,0,0,-4,-3,-4,-19,6.016667,-1.583333,-3.8,-19,5,1,1,0.016667,1,0.016667,0.2,1,1,1,1,1,1,1.470808,1.609438,1.609438,1.609438,1.470808,1.294989,3.508528,0.735404,0.804719,0.804719,0.804719,0.735404,0.647494,1.754264,0.016667,0,1,0,0.016667,12,12,1,11,true
4,5,1,1,0,0,0,0.5,0,-3,-3,-1,-13,8.45,-3.25,-2.6,-14,-8,0,2,0.2,3,0.45,0.6,4,3,2,1,1,2,1.386294,1.386294,1.386294,1.386294,1.386294,1.109036,2.888113,0.693147,0.693147,1.039721,0.693147,0.693147,0.623832,1.559581,0.2,0,0,0,0.2,4,4,1,2,false
10,4,-6,6,0,0,0,0,0,-3,-3,-3,-12,3.6,-1.2,-3,-12,0,0,1,0.025,1,0.025,0.25,1,1,1,1,1,1,1.213008,1.213008,1.213008,1.386294,1.386294,1.005063,2.570421,0.606504,0.606504,0.606504,0.693147,0.693147,0.502532,1.285211,0.025,0,0,0,0.025,9,9,1,9,false
8,9,1,1,1,0.111111,0,0,0,-7,-8,-8,-71,70.013889,-8.875,-7.888889,-71,4,1,1,0.013889,1,0.013889,0.111111,1,1,1,1,1,1,1.906155,1.906155,1.992798,1.906155,1.906155,1.713614,5.220367,1.083042,0.953077,0.996399,0.953077,0.953077,0.871247,2.740149,0.013889,1,0,0,0.013889,8,8,1,7,true
9,9,0,0,0,0,0,0,0,-4,-2,-5,-41,20.753086,-4.555555,-4.555555,-43,13,4,3,0.111111,7,0.604938,0.777778,11,6,4,2,1,4,2.043192,2.043192,2.043192,2.043192,2.043192,1.838873,5.780125,1.143664,1.3878,1.021596,1.021596,1.021596,0.968264,3.195232,0.197531,1,3,1,0.111111,6,6,0.857143,5,false
3,4,1,1,0,0,0,0,0,-3,-3,-3,-12,12,-4,-3,-12,0,0,1,0.083333,1,0.083333,0.25,1,1,1,1,1,1,1.098612,1.098612,1.098612,1.098612,1.098612,0.823959,2.014122,0.549306,0.549306,0.549306,0.732408,0.549306,0.41198,1.007061,0.083333,0,0,0,0.083333,4,4,1,2,true
6,3,-3,3,0,0,0,0,0,-3,-3,-3,-9,4.5,-1.5,-3,-9,0,0,0,0,0,0,0,0,0,0,0,2147483647,-2147483648,1.098612,1.098612,1.098612,1.098612,1.098612,0.823959,2.014122,0.549306,0.549306,0.549306,0.549306,0.549306,0.41198,1.007061,0,0,0,0,0,6,6,1,6,true
1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2147483647,-2147483648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,?,0,false
4,2,-2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.5,3,1.125,1.5,4,3,2,1,1,2,0.693147,0.693147,0.693147,0.693147,0.693147,0.462098,1.039721,0.346574,0.346574,0.693147,0.346574,0.346574,0.231049,0.51986,0.5,0,0,0,0.5,2,2,1,2,false
1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2147483647,-2147483648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,?,0,false
2,2,0,0,1,0.5,0,0,0,0,-1,-1,-1,0.25,-0.5,-0.5,-1,1,1,1,0.25,1,0.25,0.5,1,1,1,1,1,1,0.693147,0.693147,0.693147,0.693147,0.693147,0.462098,1.039721,0.51986,0.346574,0.51986,0.51986,0.51986,0.288811,0.693147,0.25,1,0,0,0.25,1,1,?,1,false
9,3,-6,6,0,0,0,0,0,-2,-2,-2,-6,1.333333,-0.666667,-2,-6,0,0,1,0.037037,1,0.037037,0.333333,1,1,1,1,1,1,1.098612,1.098612,1.098612,1.098612,1.098612,0.823959,2.014122,0.549306,0.549306,0.549306,0.732408,0.549306,0.41198,1.007061,0.037037,0,0,1,0.037037,8,8,1,8,true
5,3,-2,2,0,0,0,0,0,-3,-3,-3,-9,5.4,-1.8,-3,-9,0,0,0,0,0,0,0,0,0,0,0,2147483647,-2147483648,1.098612,1.098612,1.098612,1.098612,1.098612,0.823959,2.014122,0.549306,0.549306,0.549306,0.549306,0.549306,0.41198,1.007061,0,0,0,0,0,5,5,1,5,true
4,4,0,0,0,0,1,0,0,-1,-2,-2,-6,2.25,-1.5,-1.5,-6,-1,1,1,0.0625,2,0.25,0.5,2,2,2,1,1,2,1.386294,1.386294,1.386294,1.386294,1.386294,1.109036,2.888113,0.866434,0.693147,0.693147,0.866434,0.866434,0.623833,1.660665,0.25,1,0,1,0.0625,3,3,1,2,true
6,2,-4,4,0,0,0,0,0,-1,-1,-1,-2,0.333333,-0.333333,-1,-2,0,0,1,0.083333,1,0.083333,0.5,1,1,1,1,1,1,0.693147,0.693147,0.693147,0.693147,0.693147,0.462098,1.039721,0.346574,0.346574,0.346574,0.346574,0.346574,0.231049,0.51986,0.083333,0,0,0,0.083333,6,6,1,5,false
9,7,-2,2,0,0,0,0,0,-6,-6,-6,-41,26.68254,-4.555555,-5.857143,-41,2,1,1,0.015873,1,0.015873,0.142857,1,1,1,1,1,1,1.747868,1.747868,1.747868,1.747868,1.747868,1.529384,4.531972,0.873934,0.873934,0.873934,0.873934,0.873934,0.764692,2.265986,0.015873,0,0,0,0.015873,9,9,1,8,true
14,5,-9,9,0,0,0,0,0,-4,-4,-4,-20,5.714286,-1.428572,-4,-20,0,0,1,0.014286,1,0.014286,0.2,1,1,1,1,1,1,1.609438,1.609438,1.609438,1.332179,1.332179,1.248779,3.550117,0.804719,0.804719,0.804719,0.66609,0.827033,0.651213,1.807247,0.014286,0,0,0,0.014286,13,13,1,13,true
4,4,0,0,0.5,0.125,0,1,0,2,3,1,5,1.5625,1.25,1.25,1.5,2,3.5,2,0.25,6,2.25,1.5,7,6,5,1,1,5,0.693147,1.386294,0.693147,0.693147,0.693147,0.693147,1.79063,0.51986,1.039721,0.346574,0.346574,0.51986,0.450546,1.241889,0.25,2,2,1,0.25,2,2,1,2,false
7,9,2,2,0,0,0,0,0,-3,3,-3,-21,7,-3,-2.333333,-26,18,6,6,0.571429,21,7,2.333333,56,11,6,3,1,6,1.94591,1.94591,1.94591,1.94591,1.94591,1.702671,5.045467,0.972955,1.806917,0.972955,0.972955,0.972955,0.955581,2.939714,0.571429,0,6,4,0.571429,3,3,0.333333,2,false
14,12,-2,2,0,0,0,0,0,-4,-5,-5,-53,16.720238,-3.785714,-4.416666,-57,34,7,4,0.095238,14,1.166667,1.166667,24,11,8,2,1,8,2.427144,2.427144,2.369382,2.369382,2.369382,2.204895,7.452974,1.31711,1.213572,1.184691,1.184691,1.184691,1.124119,3.852822,0.291667,1,0,0,0.14881,11,11,0.818182,7,false
4,6,2,2,0,0,0,0,0,-6,-6,-6,-36,54,-9,-6,-36,0,0,0,0,0,0,0,0,0,0,0,2147483647,-2147483648,1.386294,1.386294,1.386294,1.386294,1.386294,1.109036,2.888113,0.693147,0.693147,0.693147,0.693147,0.693147,0.554518,1.444057,0,0,0,0,0,6,6,1,4,true
2,2,0,0,0,0,0,0,0,-2,-2,-2,-4,4,-2,-2,-4,0,0,0,0,0,0,0,0,0,0,0,2147483647,-2147483648,0.693147,0.693147,0.693147,0.693147,0.693147,0.462098,1.039721,0.346574,0.346574,0.346574,0.346574,0.346574,0.231049,0.51986,0,0,0,0,0,2,2,?,2,true
7,8,1,1,0,0,0,0,0,-3,-2,-2,-19,6.446429,-2.714286,-2.375,-21,-7,4,3,0.160714,8,1.142857,1,12,7,5,2,1,5,1.747868,1.747868,1.747868,1.747868,1.747868,1.529385,4.531972,0.873934,1.012928,1.290915,0.873934,1.012928,0.851563,2.502275,0.446429,0,1,1,0.160714,5,5,0.818182,3,false
4,2,-2,2,0,0,0,0,0,-2,-2,-2,-4,2,-1,-2,-4,0,0,0,0,0,0,0,0,0,0,0,2147483647,-2147483648,0.693147,0.693147,0.693147,0.693147,0.693147,0.462098,1.039721,0.346574,0.346574,0.346574,0.346574,0.346574,0.231049,0.51986,0,0,0,0,0,4,4,1,4,true
9,5,-4,4,0,0,0,0,0,-5,-5,-5,-25,13.888889,-2.777778,-5,-25,0,0,0,0,0,0,0,0,0,0,0,2147483647,-2147483648,1.609438,1.609438,1.609438,1.609438,1.609438,1.341198,3.674883,0.804719,0.804719,0.804719,0.804719,0.804719,0.670599,1.837442,0,0,0,0,0,9,9,1,9,true
12,8,-4,4,0,0,0,0,0,-6,-6,-6,-48,24,-4,-6,-48,0,0,2,0.041667,3,0.09375,0.375,4,3,2,1,1,2,1.826026,1.544858,1.458215,1.595541,1.732868,1.442233,4.529328,0.913013,0.772429,0.729107,0.797771,1.126364,0.749997,2.31665,0.041667,0,0,0,0.041667,10,10,1,10,false
4,5,1,1,0,0,0,0,0,-5,-5,-5,-25,31.25,-6.25,-5,-25,0,0,0,0,0,0,0,0,0,0,0,2147483647,-2147483648,1.386294,1.386294,1.386294,1.386294,1.386294,1.109036,2.888113,0.693147,0.693147,0.693147,0.693147,0.693147,0.554518,1.444057,0,0,0,0,0,5,5,1,4,true
1,1,0,0,0,0,0,0,0,-1,-1,-1,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,2147483647,-2147483648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,?,1,true
11,5,-6,6,0,0,0,0,0,0,3,-1,0,0,0,0,-3,21,5,4,0.290909,11,2.2,2.2,21,8,5,2,1,5,1.332179,1.332179,1.332179,1.332179,1.470808,1.133254,3.069535,0.757719,0.66609,0.66609,0.66609,0.735404,0.581899,1.626396,0.290909,1,4,0,0.290909,8,8,0.666667,7,false
10,3,-7,7,0,0,0,0,0,-3,-3,-3,-9,2.7,-0.9,-3,-9,0,0,0,0,0,0,0,0,0,0,0,2147483647,-2147483648,0.636514,0.867563,0.867563,0.636514,0.636514,0.59291,1.359484,0.318257,0.433782,0.433782,0.318257,0.318257,0.296455,0.679742,0,0,0,0,0,10,10,1,10,true
10,7,-3,3,0,0,0,0,0,-4,-2,-4,-25,8.928571,-2.5,-3.571429,-25,-21,1,1,0.014286,3,0.128571,0.428571,3,3,3,1,1,3,1.648847,1.648847,1.648847,1.549826,1.549826,1.462727,4.292678,0.824424,0.824424,0.913907,0.774913,0.774913,0.759923,2.199333,0.057143,0,1,0,0.014286,9,9,1,8,true
7,7,0,0,0,0,0.25,0,0,4,1,-1,0,0,0,0,-3.75,14,5,3,0.183673,9,1.653061,1.285714,13,8,6,2,1,6,1.747868,1.747868,1.747868,1.747868,1.747868,1.529385,4.531972,1.380398,0.963417,0.873934,0.873934,0.873934,0.85656,2.840357,0.510204,4,1,2,0.326531,3,3,0.8,2,false
5,7,2,2,0,0,0,0,0,-7,-7,-7,-49,68.6,-9.8,-7,-49,0,0,0,0,0,0,0,0,0,0,0,2147483647,-2147483648,1.470808,1.470808,1.470808,1.332179,1.332179,1.179464,3.295963,0.735404,0.735404,0.735404,0.66609,0.66609,0.589732,1.647981,0,0,0,0,0,7,7,1,5,true
1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2147483647,-2147483648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,?,0,false
8,8,0,0,0,0,0,0,0,-4,-4,-4,-32,16,-4,-4,-32,0,0,1,0.015625,4,0.25,0.5,4,4,4,1,1,4,2.079441,2.079441,2.079441,2.079441,2.079441,1.848392,5.651624,1.039721,1.039721,1.169686,1.039721,1.169686,0.981958,2.929939,0.25,0,0,0,0.015625,8,8,1,4,false
7,5,-2,2,0,0,0,0,0,-4,-4,-4,-20,11.428571,-2.857143,-4,-20,0,0,1,0.028571,2,0.114286,0.4,2,2,2,1,1,2,1.470808,1.332179,1.332179,1.470808,1.470808,1.179464,3.242822,0.735404,0.66609,0.757719,0.735404,0.735404,0.605004,1.651954,0.028571,0,0,0,0.028571,6,6,1,6,false
9,9,0,0,0,0,0,0,0,-4,-5,-5,-44,23.901235,-4.888889,-4.888889,-44,4,1,2,0.049383,5,0.308642,0.555556,6,5,4,1,1,4,2.043192,2.043192,2.043192,2.043192,2.043192,1.838873,5.780125,1.143664,1.021596,1.021596,1.021596,1.021596,0.968264,3.056695,0.197531,1,0,1,0.049383,7,7,1,5,false
14,7,-7,7,0,0,0,0,0,-5,-5,-5,-35,12.5,-2.5,-5,-35,0,0,1,0.010204,2,0.040816,0.285714,2,2,2,1,1,2,1.648847,1.549826,1.549826,1.549826,1.549826,1.368475,4.117498,0.824424,0.774913,0.913907,0.774913,0.774913,0.701612,2.10508,0.040816,0,0,0,0.010204,13,13,1,12,false
10,11,1,1,0,0,0,0,0,-10,-10,-10,-110,110,-11,-10,-110,0,0,1,0.009091,1,0.009091,0.090909,1,1,1,1,1,1,2.163956,2.163956,2.163956,2.163956,2.163956,1.973534,6.348058,1.081978,1.081978,1.081978,1.081978,1.081978,0.997233,3.186821,0.009091,0,0,0,0.009091,11,11,1,9,true
10,14,4,4,0,0,0,0,0,-13,-13,-13,-181,234.007143,-18.1,-12.928572,-181,5,1,1,0.007143,1,0.007143,0.071429,1,1,1,1,1,1,1.956011,1.956011,1.956011,1.956011,1.956011,1.778192,5.722274,0.978006,0.978006,1.093135,0.978006,0.978006,0.899562,2.899513,0.007143,0,0,0,0.007143,13,13,1,9,true
8,9,1,1,0,0,0,0,0,-8,-7,-8,-71,70.013889,-8.875,-7.888889,-71,3,1,1,0.013889,1,0.013889,0.111111,1,1,1,1,1,1,2.079441,2.079441,2.079441,2.079441,2.079441,1.848392,5.651624,1.039721,1.169686,1.039721,1.039721,1.039721,0.938637,2.890795,0.013889,0,1,0,0.013889,8,8,1,8,true
