@relation words-weka.filters.unsupervised.attribute.Remove-R51-weka.filters.unsupervised.attribute.Remove-R5-49

@attribute word1Length numeric
@attribute word2Length numeric
@attribute word2-word1Length numeric
@attribute word2-word1LengthAbs numeric
@attribute damerau numeric
@attribute levenshtein numeric
@attribute dice numeric
@attribute hamming numeric
@attribute classe {true,false}

@data
50,32,-18,18,44,44,1,30,true
181,21,-160,160,172,172,1,164,false
7,7,0,0,7,7,1,6,true
140,23,-117,117,131,131,1,124,false
104,11,-93,93,98,98,1,95,true
113,1,-112,112,112,112,1,112,false
26,17,-9,9,23,23,1,21,true
73,1,-72,72,72,72,1,72,false
98,16,-82,82,93,93,1,87,false
15,15,0,0,3,3,0.615385,5,false
110,22,-88,88,102,102,1,94,false
108,31,-77,77,95,95,1,88,false
15,6,-9,9,11,11,0.764706,11,false
85,1,-84,84,84,84,1,84,false
111,16,-95,95,103,104,0.96748,100,false
111,20,-91,91,101,101,1,94,false
116,12,-104,104,111,111,1,105,false
126,11,-115,115,118,118,1,117,true
60,13,-47,47,56,56,1,53,true
4,4,0,0,2,2,0.5,1,false
160,15,-145,145,152,152,1,147,false
173,24,-149,149,163,163,1,156,true
39,13,-26,26,35,35,1,32,true
78,9,-69,69,73,73,1,72,false
134,15,-119,119,127,127,1,120,false
110,12,-98,98,102,102,1,100,true
71,10,-61,61,68,68,1,65,true
97,42,-55,55,88,88,1,76,true
3,2,-1,1,3,3,1,3,true
39,25,-14,14,26,26,0.866667,22,false
119,12,-107,107,113,113,1,109,false
200,23,-177,177,189,189,1,181,false
31,19,-12,12,22,22,0.826087,17,false
159,23,-136,136,150,150,1,140,true
175,3,-172,172,172,172,0.988506,172,false
90,10,-80,80,85,85,1,85,true
151,23,-128,128,140,140,1,132,false
20,8,-12,12,15,16,0.916667,13,false
96,8,-88,88,93,93,1,91,true
60,14,-46,46,53,53,0.942857,49,false
175,23,-152,152,164,164,1,157,false
36,1,-35,35,35,35,1,35,false
84,21,-63,63,77,77,1,67,true
74,22,-52,52,64,64,0.978261,56,false
31,17,-14,14,21,21,0.818182,20,false
25,17,-8,8,23,23,1,17,true
63,15,-48,48,56,56,1,51,false
190,21,-169,169,178,178,1,171,false
157,22,-135,135,147,147,1,137,false
140,15,-125,125,132,132,1,129,false
46,39,-7,7,27,27,0.8,20,false
169,29,-140,140,158,158,1,147,true
191,20,-171,171,180,180,1,174,false
91,9,-82,82,85,85,0.979167,83,true
125,11,-114,114,118,118,0.984848,116,false
90,1,-89,89,89,89,1,89,false
61,33,-28,28,52,52,0.933333,38,false
66,15,-51,51,60,60,1,55,false
116,18,-98,98,109,109,1,101,false
74,11,-63,63,69,69,1,68,false
134,13,-121,121,127,127,1,121,false
40,8,-32,32,36,36,1,35,false
149,20,-129,129,142,142,1,132,true
63,2,-61,61,62,62,1,62,true
181,27,-154,154,167,167,1,160,false
47,15,-32,32,42,42,1,38,true
177,26,-151,151,164,164,1,155,true
188,27,-161,161,175,175,1,168,true
194,29,-165,165,181,181,1,172,false
113,18,-95,95,103,103,1,97,true
182,24,-158,158,171,171,1,163,true
73,6,-67,67,71,71,1,71,true
12,12,0,0,10,10,1,8,true
138,16,-122,122,128,128,1,122,false
5,5,0,0,5,5,1,5,true
67,14,-53,53,59,59,1,56,false
156,23,-133,133,145,145,1,138,true
137,12,-125,125,128,128,1,127,false
56,46,-10,10,52,52,1,39,true
109,69,-40,40,98,98,1,73,true
65,5,-60,60,63,63,1,62,false
16,12,-4,4,16,16,1,12,true
155,17,-138,138,147,147,1,141,false
88,13,-75,75,82,82,1,79,false
156,24,-132,132,146,146,1,137,false
93,16,-77,77,88,88,1,85,true
123,9,-114,114,118,118,1,116,true
44,25,-19,19,29,29,0.846154,26,false
4,4,0,0,4,4,1,4,true
82,20,-62,62,73,73,0.979592,68,false
60,21,-39,39,53,53,0.974026,45,false
146,1,-145,145,145,145,1,145,false
16,12,-4,4,10,10,0.833333,6,false
160,21,-139,139,152,152,1,144,true
139,1,-138,138,138,138,1,138,false
140,1,-139,139,139,139,1,139,true
30,31,1,1,30,30,1,19,true
50,17,-33,33,46,46,1,38,false
1,1,0,0,1,1,?,1,true
191,17,-174,174,181,181,1,176,true
1,1,0,0,1,1,?,1,true
191,1,-190,190,190,190,1,190,false
176,1,-175,175,175,175,1,175,true
200,28,-172,172,186,186,1,175,false
109,11,-98,98,104,104,1,99,true
2,2,0,0,1,2,?,0,false
25,27,2,2,26,26,1,18,true
23,17,-6,6,22,22,1,18,true
194,29,-165,165,177,177,1,170,true
33,9,-24,24,31,31,1,30,true
140,13,-127,127,132,132,1,130,false
135,16,-119,119,125,125,1,123,false
149,22,-127,127,140,140,0.964072,130,false
22,11,-11,11,19,19,1,16,false
56,16,-40,40,50,50,0.941176,48,false
47,6,-41,41,45,45,1,43,false
180,21,-159,159,172,172,1,165,false
172,30,-142,142,159,159,1,153,false
87,19,-68,68,77,77,1,71,false
135,8,-127,127,130,130,1,127,false
117,10,-107,107,111,111,1,108,true
87,8,-79,79,82,82,1,81,true
193,24,-169,169,180,180,1,172,false
15,15,0,0,15,15,1,13,true
35,8,-27,27,33,33,1,32,false
66,7,-59,59,62,62,1,61,true
145,19,-126,126,137,137,1,132,true
30,4,-26,26,29,29,1,28,true
189,25,-164,164,176,176,1,171,true
166,23,-143,143,156,156,1,147,true
118,18,-100,100,110,110,1,104,false
127,18,-109,109,121,121,1,113,true
135,19,-116,116,127,127,1,119,false
33,10,-23,23,28,28,1,25,false
128,22,-106,106,120,120,1,111,false
4,6,2,2,3,3,1,2,false
173,22,-151,151,160,160,1,154,true
130,24,-106,106,121,121,1,113,true
38,35,-3,3,34,34,1,24,true
122,21,-101,101,115,115,1,108,true
71,12,-59,59,66,66,1,64,true
51,31,-20,20,49,49,1,38,true
189,19,-170,170,179,179,1,174,true
167,1,-166,166,166,166,1,166,false
152,1,-151,151,151,151,1,151,false
14,16,2,2,16,16,1,13,true
186,25,-161,161,171,171,1,168,false
110,8,-102,102,106,106,1,103,false
39,12,-27,27,36,36,1,35,true
180,26,-154,154,170,170,1,160,false
169,80,-89,89,144,144,0.959184,131,false
178,1,-177,177,177,177,1,177,true
175,43,-132,132,157,157,1,150,true
75,16,-59,59,69,69,1,64,true
59,57,-2,2,10,10,0.410714,27,false
110,8,-102,102,105,105,1,103,false
91,10,-81,81,87,87,1,84,true
153,16,-137,137,145,145,1,140,false
31,14,-17,17,26,26,1,25,true
183,1,-182,182,182,182,1,182,true
38,26,-12,12,22,22,0.7,23,false
130,1,-129,129,130,130,1,130,true
192,23,-169,169,181,181,1,176,true
79,11,-68,68,75,75,1,71,true
73,3,-70,70,71,71,1,70,true
111,1,-110,110,110,110,1,110,false
189,1,-188,188,188,188,1,188,false
18,3,-15,15,15,15,1,16,false
165,25,-140,140,153,153,1,147,false
92,15,-77,77,86,86,1,82,true
140,2,-138,138,139,139,1,139,false
170,35,-135,135,155,155,0.98,146,false
44,7,-37,37,43,43,1,40,true
102,27,-75,75,93,93,1,84,true
132,28,-104,104,125,125,0.987097,117,false
50,25,-25,25,46,46,1,40,true
27,8,-19,19,23,23,0.870968,21,false
99,14,-85,85,93,93,1,88,false
24,23,-1,1,21,21,1,17,true
60,12,-48,48,56,56,1,54,true
129,59,-70,70,110,110,0.98913,99,false
35,34,-1,1,34,34,1,25,true
60,39,-21,21,56,56,1,42,true
167,13,-154,154,158,158,1,155,false
70,3,-67,67,67,67,0.971014,67,false
78,11,-67,67,74,74,1,71,false
54,28,-26,26,50,50,1,40,true
16,10,-6,6,12,13,0.909091,10,false
164,17,-147,147,153,153,1,150,true
28,5,-23,23,27,27,1,27,false
107,16,-91,91,101,101,1,94,false
124,10,-114,114,118,118,1,117,true
127,13,-114,114,119,119,1,115,true
13,11,-2,2,13,13,1,13,true
95,21,-74,74,87,87,1,78,true
54,9,-45,45,51,51,1,48,true
125,23,-102,102,115,115,1,108,true
137,16,-121,121,128,128,1,124,true
163,25,-138,138,152,152,1,147,false
155,23,-132,132,143,143,1,138,false
195,22,-173,173,184,184,1,175,false
173,25,-148,148,162,162,1,157,false
107,11,-96,96,102,102,1,98,true
151,17,-134,134,142,142,1,137,false
81,9,-72,72,79,79,1,78,true
74,16,-58,58,68,68,1,62,true
28,25,-3,3,18,18,0.918367,10,false
146,24,-122,122,135,135,1,127,false
109,16,-93,93,99,99,1,96,true
197,26,-171,171,184,184,1,177,true
181,26,-155,155,168,168,1,157,true
1,1,0,0,0,0,?,0,false
36,22,-14,14,28,28,1,24,true
69,18,-51,51,62,62,1,59,false
175,18,-157,157,166,166,1,160,false
142,16,-126,126,134,134,1,132,false
110,12,-98,98,105,105,1,102,false
163,19,-144,144,153,153,1,146,true
44,26,-18,18,38,38,1,32,true
131,19,-112,112,123,123,1,115,true
169,20,-149,149,159,159,1,151,false
199,27,-172,172,186,186,1,178,false
50,22,-28,28,40,40,0.911765,33,false
108,1,-107,107,107,107,1,107,true
102,10,-92,92,96,96,1,95,true
147,22,-125,125,137,137,1,132,false
18,4,-14,14,16,16,1,15,false
129,1,-128,128,128,128,1,128,false
50,1,-49,49,49,49,1,49,false
10,10,0,0,2,2,0.25,3,false
29,26,-3,3,23,23,0.882353,9,false
9,3,-6,6,8,8,1,7,false
57,4,-53,53,54,54,1,53,false
115,14,-101,101,104,104,0.904,102,false
95,7,-88,88,91,91,1,89,true
18,6,-12,12,12,12,0.6,12,false
121,16,-105,105,112,112,1,108,false
159,22,-137,137,151,151,1,142,false
78,28,-50,50,69,69,1,63,false
66,26,-40,40,52,52,0.886364,48,false
14,17,3,3,17,17,1,14,true
183,32,-151,151,171,171,1,160,true
18,20,2,2,16,16,0.882353,4,false
89,33,-56,56,82,82,1,71,true
196,19,-177,177,187,187,1,182,true
63,4,-59,59,60,60,1,59,false
61,31,-30,30,46,47,0.909091,41,false
81,18,-63,63,75,75,1,68,true
131,21,-110,110,124,124,1,113,false
17,12,-5,5,12,13,1,9,false
47,9,-38,38,44,44,1,40,true
174,22,-152,152,161,161,1,156,true
80,28,-52,52,67,67,0.980769,59,false
150,17,-133,133,141,141,1,136,false
44,32,-12,12,33,33,0.944444,25,false
110,4,-106,106,108,108,1,107,true
48,22,-26,26,42,42,1,36,true
24,22,-2,2,15,15,0.761905,9,false
56,11,-45,45,51,51,1,48,false
50,36,-14,14,46,46,1,29,true
177,1,-176,176,176,176,1,176,true
77,2,-75,75,75,75,1,75,false
83,17,-66,66,75,75,0.979167,72,false
184,28,-156,156,171,171,1,161,true
121,11,-110,110,115,115,1,113,false
56,29,-27,27,30,30,0.481481,36,false
41,6,-35,35,38,38,1,36,false
75,1,-74,74,74,74,1,74,false
26,22,-4,4,23,23,0.954545,11,false
157,2,-155,155,155,155,1,155,false
85,1,-84,84,84,84,1,84,false
177,1,-176,176,176,176,1,176,false
192,1,-191,191,191,191,1,191,true
9,11,2,2,11,11,1,8,true
154,16,-138,138,145,145,1,141,false
143,19,-124,124,134,134,1,126,false
116,17,-99,99,108,108,1,104,false
112,27,-85,85,104,104,1,94,true
199,27,-172,172,185,185,0.990991,176,true
119,32,-87,87,107,107,0.986395,95,false
130,23,-107,107,120,120,1,114,true
117,1,-116,116,116,116,1,116,false
15,4,-11,11,12,12,0.866667,11,false
117,22,-95,95,107,107,1,99,true
200,1,-199,199,199,199,1,199,true
44,11,-33,33,42,42,1,38,true
52,10,-42,42,47,47,1,46,true
10,11,1,1,11,11,1,7,true
116,14,-102,102,109,109,1,107,false
19,10,-9,9,18,18,1,17,true
10,10,0,0,10,10,1,10,true
54,15,-39,39,49,49,1,47,false
102,10,-92,92,98,98,1,94,false
9,1,-8,8,9,9,1,9,true
188,23,-165,165,178,178,1,170,false
70,7,-63,63,67,67,1,64,true
46,20,-26,26,36,36,0.903226,28,false
9,9,0,0,7,7,1,0,false
179,26,-153,153,168,168,1,162,true
99,11,-88,88,94,94,1,92,true
130,21,-109,109,123,123,1,113,true
39,5,-34,34,37,37,1,36,true
187,22,-165,165,176,176,1,170,true
62,8,-54,54,58,58,1,56,true
71,50,-21,21,52,53,0.948718,42,false
34,24,-10,10,32,32,1,25,true
196,24,-172,172,184,184,1,178,false
180,1,-179,179,179,179,1,179,true
3,3,0,0,3,3,1,3,true
177,19,-158,158,166,166,1,159,true
143,16,-127,127,133,133,1,129,true
154,17,-137,137,143,143,1,141,true
82,9,-73,73,79,79,1,78,true
179,16,-163,163,171,171,1,167,false
147,1,-146,146,146,146,1,146,true
126,1,-125,125,125,125,1,125,true
14,6,-8,8,8,8,0.5,10,false
11,12,1,1,11,11,1,8,true
10,10,0,0,3,3,0.625,1,false
196,28,-168,168,183,183,1,174,false
41,13,-28,28,36,36,1,29,false
2,2,0,0,2,2,?,2,true
149,19,-130,130,140,140,1,134,true
104,44,-60,60,94,94,1,78,true
134,1,-133,133,133,133,1,133,true
59,10,-49,49,56,56,1,54,true
81,1,-80,80,80,80,1,80,true
114,16,-98,98,108,108,1,103,true
141,25,-116,116,131,131,1,125,false
65,6,-59,59,61,61,1,60,true
43,7,-36,36,41,41,1,40,true
92,10,-82,82,87,87,1,85,true
24,20,-4,4,22,22,1,17,true
114,1,-113,113,113,113,1,113,false
130,21,-109,109,119,119,1,115,false
109,8,-101,101,104,104,1,102,false
22,15,-7,7,15,15,1,15,false
153,16,-137,137,146,146,1,138,false
65,31,-34,34,59,59,1,49,true
159,1,-158,158,158,158,1,158,true
128,28,-100,100,117,117,1,108,true
99,27,-72,72,89,89,1,80,false
14,15,1,1,11,11,1,4,false
176,1,-175,175,175,175,1,175,true
69,11,-58,58,65,65,1,63,false
61,3,-58,58,59,59,1,59,true
31,5,-26,26,29,29,0.9375,28,false
36,16,-20,20,29,29,0.916667,28,false
57,9,-48,48,53,53,1,51,false
93,20,-73,73,86,86,1,82,true
59,6,-53,53,57,57,1,55,true
111,3,-108,108,109,109,1,109,true
113,11,-102,102,108,108,1,105,true
20,22,2,2,15,15,0.894737,5,false
161,17,-144,144,152,152,1,147,true
22,4,-18,18,21,21,1,21,true
8,5,-3,3,7,7,1,7,true
94,14,-80,80,87,87,1,83,true
12,8,-4,4,8,8,1,5,false
180,1,-179,179,179,179,1,179,false
182,19,-163,163,172,172,1,169,false
35,35,0,0,34,34,1,23,true
189,29,-160,160,176,176,1,162,true
199,1,-198,198,198,198,1,198,true
194,1,-193,193,193,193,1,193,false
101,21,-80,80,89,89,1,87,false
143,21,-122,122,133,133,1,126,true
80,15,-65,65,74,74,1,68,false
159,19,-140,140,150,150,1,145,false
141,17,-124,124,134,134,1,129,false
54,6,-48,48,50,50,1,49,false
79,18,-61,61,73,73,1,67,true
161,18,-143,143,153,153,1,147,true
44,10,-34,34,38,38,0.88,35,false
145,14,-131,131,138,138,1,134,true
9,2,-7,7,8,8,1,8,true
59,24,-35,35,46,47,0.949367,44,false
175,23,-152,152,165,165,1,157,false
15,7,-8,8,11,11,0.666667,10,false
180,5,-175,175,177,177,1,176,true
60,11,-49,49,57,57,1,54,false
199,20,-179,179,188,188,1,183,false
176,22,-154,154,166,166,1,161,true
131,14,-117,117,124,124,1,120,true
27,11,-16,16,26,26,1,25,true
94,17,-77,77,87,87,1,81,false
199,22,-177,177,188,188,1,182,false
37,3,-34,34,36,36,1,36,true
32,12,-20,20,26,26,0.85,23,false
11,10,-1,1,7,7,1,1,false
7,7,0,0,7,7,1,5,true
73,17,-56,56,66,66,0.976744,63,false
22,13,-9,9,21,21,1,21,true
126,19,-107,107,118,118,1,115,true
168,22,-146,146,157,157,1,150,true
130,10,-120,120,124,124,1,121,false
47,39,-8,8,33,33,1,22,false
46,7,-39,39,44,44,1,43,false
185,1,-184,184,184,184,1,184,true
85,14,-71,71,77,77,0.978947,77,false
93,17,-76,76,85,85,1,79,true
157,24,-133,133,147,147,1,142,true
191,22,-169,169,180,180,0.990431,174,false
168,31,-137,137,154,154,1,146,true
28,1,-27,27,27,27,1,27,false
140,1,-139,139,139,139,1,139,true
87,3,-84,84,84,84,0.976744,84,false
133,1,-132,132,132,132,1,132,true
128,21,-107,107,118,118,1,113,false
132,22,-110,110,124,124,1,116,false
108,14,-94,94,101,101,1,99,true
25,16,-9,9,16,16,0.72973,14,false
139,22,-117,117,129,129,1,120,true
23,3,-20,20,22,22,1,22,true
1,1,0,0,1,1,?,1,true
53,8,-45,45,50,50,1,46,false
58,1,-57,57,57,57,1,57,true
35,17,-18,18,26,27,0.875,22,false
135,18,-117,117,125,125,1,121,false
68,1,-67,67,68,68,1,68,true
131,26,-105,105,123,123,1,114,true
100,1,-99,99,99,99,1,99,false
133,21,-112,112,122,122,1,120,true
113,12,-101,101,107,107,1,102,false
79,8,-71,71,76,76,1,73,true
176,19,-157,157,165,165,1,160,false
155,18,-137,137,146,146,1,144,false
94,8,-86,86,89,89,1,87,false
37,29,-8,8,16,16,0.451613,19,false
11,7,-4,4,6,7,0.857143,4,false
187,16,-171,171,180,180,1,172,true
149,21,-128,128,137,137,1,131,false
184,1,-183,183,183,183,1,183,true
172,1,-171,171,171,171,1,171,false
59,7,-52,52,55,55,1,52,true
77,10,-67,67,73,73,1,70,false
71,11,-60,60,66,66,1,61,true
186,25,-161,161,174,174,1,170,false
60,28,-32,32,54,54,1,48,true
25,5,-20,20,24,24,1,23,true
159,1,-158,158,158,158,1,158,true
75,9,-66,66,72,72,1,70,true
14,10,-4,4,13,13,1,11,true
152,15,-137,137,145,145,1,141,true
96,11,-85,85,91,91,1,87,false
141,1,-140,140,140,140,1,140,false
69,8,-61,61,63,63,0.972603,63,false
126,21,-105,105,118,118,1,109,false
5,5,0,0,0,0,0,0,false
189,28,-161,161,176,176,1,165,false
171,32,-139,139,157,157,1,148,true
193,26,-167,167,181,181,1,176,false
133,15,-118,118,126,126,1,122,false
149,1,-148,148,148,148,1,148,false
169,1,-168,168,168,168,1,168,true
194,22,-172,172,182,182,1,175,true
70,15,-55,55,64,64,0.975309,59,false
172,22,-150,150,162,162,1,156,true
72,34,-38,38,63,63,1,50,false
30,7,-23,23,26,26,0.878788,24,false
69,12,-57,57,66,66,1,60,false
91,12,-79,79,87,87,1,81,true
52,5,-47,47,50,50,1,49,false
30,4,-26,26,30,30,1,30,false
21,17,-4,4,20,20,1,17,true
14,16,2,2,16,16,1,12,true
34,19,-15,15,28,28,0.959184,20,false
85,18,-67,67,78,78,1,72,true
96,11,-85,85,92,92,1,88,false
36,15,-21,21,29,30,1,23,false
113,12,-101,101,107,107,1,103,true
114,23,-91,91,105,105,1,97,true
113,18,-95,95,105,105,1,98,false
139,17,-122,122,132,132,1,126,true
130,1,-129,129,129,129,1,129,false
167,1,-166,166,166,166,1,166,false
29,13,-16,16,26,26,1,25,true
50,9,-41,41,42,42,0.854545,43,false
5,5,0,0,5,5,1,5,true
37,6,-31,31,35,35,1,35,false
41,16,-25,25,33,33,0.924528,29,false
195,19,-176,176,184,184,1,179,true
106,11,-95,95,101,101,1,99,true
58,18,-40,40,49,49,0.972222,46,false
84,34,-50,50,73,73,0.982456,59,false
134,17,-117,117,125,125,1,117,true
148,21,-127,127,140,140,1,131,true
191,37,-154,154,178,178,1,167,false
193,18,-175,175,184,184,1,177,true
61,1,-60,60,61,61,1,61,false
63,36,-27,27,56,56,1,44,true
114,24,-90,90,106,106,1,93,false
87,21,-66,66,80,80,1,74,true
125,1,-124,124,124,124,1,124,true
154,22,-132,132,146,146,1,140,true
29,6,-23,23,25,25,0.935484,25,false
19,20,1,1,19,19,1,11,true
171,1,-170,170,170,170,1,170,true
2,2,0,0,1,1,?,1,false
99,23,-76,76,92,92,1,87,true
145,17,-128,128,136,136,1,132,true
142,16,-126,126,133,133,1,128,true
59,50,-9,9,18,18,0.314286,29,false
31,15,-16,16,23,23,0.952381,21,false
114,12,-102,102,109,109,1,106,true
175,25,-150,150,162,162,1,158,true
47,20,-27,27,42,42,1,33,false
29,21,-8,8,20,20,0.826087,15,false
41,13,-28,28,34,34,0.88,33,false
107,27,-80,80,102,102,1,90,true
166,20,-146,146,155,155,1,148,false
153,23,-130,130,144,144,1,132,true
185,20,-165,165,174,174,1,169,false
95,4,-91,91,93,93,1,93,true
29,20,-9,9,19,19,0.911111,16,false
117,14,-103,103,111,111,1,105,true
143,21,-122,122,133,133,1,123,true
97,13,-84,84,92,92,1,88,true
115,32,-83,83,106,106,1,91,true
48,14,-34,34,45,45,1,41,false
70,1,-69,69,69,69,1,69,false
10,10,0,0,9,9,1,9,true
92,11,-81,81,87,87,1,86,true
35,29,-6,6,31,31,1,16,false
52,3,-49,49,50,50,1,50,false
144,20,-124,124,136,136,1,128,false
6,3,-3,3,4,4,1,3,false
148,25,-123,123,136,136,1,125,false
109,57,-52,52,97,97,1,75,true
138,17,-121,121,129,129,1,125,false
80,14,-66,66,76,76,1,71,true
185,20,-165,165,174,174,1,169,false
185,15,-170,170,177,177,1,173,true
178,18,-160,160,170,170,1,163,true
56,39,-17,17,53,53,1,39,true
157,2,-155,155,155,155,1,155,false
62,10,-52,52,58,58,1,55,true
163,19,-144,144,153,153,1,146,true
55,25,-30,30,52,52,1,41,true
110,35,-75,75,90,90,0.829787,87,false
9,4,-5,5,9,9,1,9,true
73,20,-53,53,65,65,0.955056,60,false
102,1,-101,101,101,101,1,101,false
104,11,-93,93,98,98,1,96,false
37,26,-11,11,34,34,1,26,true
100,14,-86,86,94,94,1,92,false
8,8,0,0,4,4,0.833333,0,false
96,15,-81,81,91,91,1,88,false
124,17,-107,107,116,116,1,111,true
22,10,-12,12,18,18,1,15,false
35,15,-20,20,28,28,0.956522,24,false
105,1,-104,104,104,104,1,104,true
63,17,-46,46,58,58,1,53,true
180,26,-154,154,168,168,1,160,true
152,20,-132,132,142,142,1,136,false
196,1,-195,195,195,195,1,195,true
125,20,-105,105,119,119,1,107,false
3,3,0,0,0,0,0,1,false
106,5,-101,101,102,102,0.981308,101,false
48,20,-28,28,45,45,1,40,true
38,18,-20,20,35,35,1,30,true
117,12,-105,105,112,112,1,107,false
185,1,-184,184,184,184,1,184,true
141,26,-115,115,132,132,1,119,false
81,14,-67,67,76,76,1,69,false
75,14,-61,61,66,66,0.929412,64,false
46,10,-36,36,43,43,1,43,true
67,9,-58,58,61,61,1,59,true
90,25,-65,65,68,68,0.72973,67,false
52,7,-45,45,49,49,1,47,true
167,15,-152,152,160,160,1,155,true
140,17,-123,123,131,131,1,126,false
132,20,-112,112,123,123,1,114,true
79,26,-53,53,70,70,1,60,false
10,3,-7,7,8,8,1,7,false
117,19,-98,98,110,110,1,105,false
143,20,-123,123,135,135,1,131,false
19,4,-15,15,18,18,1,18,true
144,14,-130,130,137,137,1,131,false
35,6,-29,29,33,33,1,31,true
75,9,-66,66,71,71,1,70,false
2,2,0,0,0,0,?,0,false
85,24,-61,61,76,76,1,66,false
103,1,-102,102,102,102,1,102,true
178,1,-177,177,177,177,1,177,false
82,20,-62,62,73,73,1,67,false
110,1,-109,109,110,110,1,110,false
170,1,-169,169,169,169,1,169,true
22,26,4,4,7,7,0.318182,6,false
6,2,-4,4,5,5,1,5,true
144,1,-143,143,143,143,1,143,false
90,19,-71,71,86,86,1,80,false
51,11,-40,40,44,44,0.896552,43,false
135,18,-117,117,126,126,1,120,true
30,19,-11,11,28,28,1,22,true
76,7,-69,69,73,73,1,72,true
14,13,-1,1,13,13,0.913043,6,false
51,32,-19,19,42,42,0.974684,28,false
121,21,-100,100,114,114,1,103,true
28,6,-22,22,25,25,1,22,false
30,13,-17,17,20,20,0.74359,18,false
194,18,-176,176,183,183,1,182,false
190,28,-162,162,174,174,1,169,true
130,3,-127,127,127,127,1,127,true
163,23,-140,140,153,153,1,145,true
54,4,-50,50,51,51,1,50,true
51,41,-10,10,46,46,1,33,true
116,15,-101,101,110,110,1,104,false
146,18,-128,128,134,134,1,131,false
71,35,-36,36,47,47,0.823529,48,false
156,1,-155,155,155,155,1,155,true
130,1,-129,129,129,129,1,129,true
55,21,-34,34,50,50,1,42,true
80,30,-50,50,73,73,1,62,true
31,4,-27,27,30,30,1,29,false
66,9,-57,57,62,62,1,60,false
71,8,-63,63,68,68,1,65,true
21,13,-8,8,17,17,1,11,false
68,15,-53,53,63,63,1,57,false
68,17,-51,51,63,63,1,58,false
157,24,-133,133,145,145,1,139,true
124,26,-98,98,114,114,1,105,true
68,7,-61,61,65,65,1,64,true
190,23,-167,167,178,178,1,170,false
10,8,-2,2,10,10,1,8,true
67,19,-48,48,61,61,1,55,true
115,1,-114,114,114,114,1,114,true
131,1,-130,130,130,130,1,130,true
182,22,-160,160,169,169,1,164,true
170,21,-149,149,159,159,1,153,true
129,1,-128,128,128,128,1,128,false
67,33,-34,34,60,60,1,49,true
21,13,-8,8,10,10,0.4,11,false
65,4,-61,61,64,64,1,64,true
141,24,-117,117,132,132,1,123,true
138,14,-124,124,132,132,1,126,true
75,9,-66,66,71,71,1,68,false
142,11,-131,131,136,136,1,132,false
23,19,-4,4,15,15,0.947368,5,false
32,5,-27,27,30,30,1,28,false
33,14,-19,19,30,30,1,27,true
155,23,-132,132,144,144,1,138,false
63,23,-40,40,56,56,0.97561,51,false
21,18,-3,3,21,21,1,18,true
82,30,-52,52,66,66,0.907407,65,false
7,4,-3,3,7,7,1,7,true
140,1,-139,139,139,139,1,139,true
52,25,-27,27,46,46,1,42,true
187,19,-168,168,179,179,1,172,true
166,22,-144,144,156,156,1,148,true
26,4,-22,22,24,24,1,24,false
131,19,-112,112,122,122,1,117,true
133,14,-119,119,123,123,1,119,true
151,1,-150,150,150,150,1,150,true
137,12,-125,125,130,130,1,126,false
118,19,-99,99,109,109,1,104,true
185,21,-164,164,173,173,1,169,false
138,18,-120,120,129,129,1,124,false
175,1,-174,174,174,174,1,174,false
64,14,-50,50,59,59,1,54,true
5,5,0,0,0,0,0,0,false
34,13,-21,21,31,31,1,26,false
105,4,-101,101,101,101,1,101,false
118,1,-117,117,118,118,1,118,true
149,20,-129,129,139,139,1,132,false
142,20,-122,122,133,133,1,127,false
126,18,-108,108,119,119,1,112,true
19,7,-12,12,16,16,0.909091,14,false
13,14,1,1,3,3,0.565217,3,false
88,13,-75,75,81,81,1,77,false
109,21,-88,88,101,101,1,95,false
199,31,-168,168,185,185,1,176,false
167,21,-146,146,156,156,1,150,true
97,12,-85,85,89,89,0.942857,89,false
15,14,-1,1,15,15,1,14,true
7,8,1,1,7,7,1,5,true
126,13,-113,113,120,120,1,117,true
114,20,-94,94,105,105,1,99,true
182,22,-160,160,171,171,1,164,false
62,8,-54,54,59,59,1,57,false
161,15,-146,146,152,152,1,146,true
39,29,-10,10,36,36,1,27,true
188,23,-165,165,177,177,1,167,true
193,28,-165,165,181,181,1,170,true
53,30,-23,23,36,36,0.56962,35,false
75,10,-65,65,70,70,1,70,false
196,28,-168,168,183,183,1,175,true
155,21,-134,134,144,144,1,137,true
77,30,-47,47,69,69,1,58,true
3,3,0,0,2,2,1,0,false
107,5,-102,102,103,103,1,103,true
193,21,-172,172,183,183,1,174,true
56,8,-48,48,52,52,1,52,true
184,18,-166,166,176,176,1,173,true
168,1,-167,167,167,167,1,167,true
38,17,-21,21,34,34,1,30,true
26,17,-9,9,24,24,1,18,true
107,2,-105,105,105,105,1,105,true
144,1,-143,143,143,143,1,143,false
88,24,-64,64,80,80,1,70,true
138,1,-137,137,137,137,1,137,false
100,16,-84,84,94,94,1,88,false
142,27,-115,115,132,132,1,123,false
197,25,-172,172,185,185,1,178,false
133,1,-132,132,132,132,1,132,false
163,16,-147,147,155,155,1,150,false
51,8,-43,43,48,48,1,46,false
105,23,-82,82,95,95,1,88,true
79,9,-70,70,75,75,1,74,true
118,20,-98,98,110,110,1,100,true
133,16,-117,117,125,125,1,119,false
154,14,-140,140,146,146,1,142,true
128,1,-127,127,127,127,1,127,true
12,2,-10,10,12,12,1,12,true
